index,message,label
7479,Засвет в квадрате E6!!!,0.0
13552,0,0.0
29567,gg,0.0
36409,KURDE,0.0
20198,they are low why not push,0.0
31346,"если он меня убьет, это будет жпично",0.0
3038,Засвет в квадрате H8!!!,0.0
5856,je te suis,0.0
31489,150 wake up man!},0.0
41359,J6?,0.0
49015,2nd fastest tank in game battles maus from front and dont orbit JgPz 100,0.0
23144,deff base,0.0
13851,Im Spotted at A7!,0.0
8015,k9,0.0
10922,arty reported he is afk,0.0
31213,cobra,0.0
32543,mongols cuo..thx,3.0
4010,just dont let cromwell rush me and we are set,0.0
16407,team,0.0
5623,t103,0.0
12447,pls,0.0
36265,T 54 try to spot,0.0
2516,slt,0.0
8759,let me pls,0.0
17232,tocara defender,0.0
44540,debiluu,1.0
2895,i mean guys,0.0
43843,Too many IS.,0.0
47672,is3 u want a ban?,1.0
26879,piss top tiers,1.0
41262,"tier 8,9??????????",0.0
19496,"ok, not anymore",0.0
28620,gg,0.0
18826,"i'm scouting here, fall back",0.0
22538,1 light mid,0.0
12343,coz i gotta exp few tanks,0.0
10141,2nd battle on kv1 and 7 lvl,0.0
41653,Im Spotted at E2!,0.0
5213,go into cap and force him to come,0.0
32548,indead,0.0
49532,easy we have 8 min,0.0
5010,Im Spotted at F5!,0.0
18069,haaa,0.0
40868,watch our cap,0.0
17854,go be a hero,0.0
41850,gj team,0.0
10900,gg,0.0
50321,no its fine,0.0
11558,Арта (Объект 261) отстрелялась! По мне :(,0.0
5986,all,0.0
8185,leo,0.0
6438,g,0.0
42787,not sure if blind or not,0.0
37142,he can splash 80 bro,0.0
8560,vk come on dudde,0.0
18792,INCLUDING YOU,0.0
16547,gg,0.0
47209,ну такое,0.0
53865,Im Spotted at E6!,0.0
17450,haha,0.0
26127,jesus fucking christ,2.0
41981,4 min,0.0
3896,)),0.0
26079,i can tgo,0.0
24044,MOVE FU,1.0
31617,ho ri shit,1.0
4868,"Une saloperie me vois, je suis spot Bordel B6!",0.0
51789,блин,0.0
49166,objective: don't die within 30 seconds,0.0
47880,dont push,0.0
6826,prigetto,0.0
36023,but dez didnt see him,0.0
4091,abi 10 el oynad??m bu kadar ??erefsiz bir oyun olamaz,0.0
15125,shit,2.0
41987,gg,0.0
28592,don‘t you dar,0.0
42829,nice cover,0.0
23934,IN A MED,0.0
18652,Im Spotted at J0!,0.0
20570,стадо посоа,1.0
24951,not sure what we can do,0.0
43382,we cant see anything if u stay there ebr,0.0
18049,ух,0.0
35807,nice ....,0.0
6806,Im Spotted at F6!,0.0
5077,seid wann k??nen affen reden?,1.0
40679,WTF xD,0.0
3549,but mistakes are easily exploitable,0.0
1093,gg,0.0
19035,tdd,0.0
19892,пидор на лт сука,3.0
40306,lmao,0.0
12097,sigh,0.0
11036,gg ^,0.0
39611,Thnx alot,0.0
35704,justy go in,0.0
16942,report,0.0
37232,자주에 맞고죽네 이상황에..,0.0
46045,ELC afk..,0.0
43387,always cursed with idiots,1.0
51918,prog platoon? :-),0.0
12335,?,0.0
54605,Im Spotted at B4!,0.0
19742,nice work green loser,1.0
13624,^^,0.0
2285,shoot 56 tp,0.0
16523,gg,0.0
33764,A KURVAANYATOKAT,1.0
40971,Im Spotted at E4!,0.0
35104,oops,0.0
45234,gg,0.0
41890,thx gg,0.0
49582,Меня засветили в D8!,0.0
34620,Засвет в квадрате H3!!!,1.0
6072,kupuja kutasy czolgi i witmany nagle sie robia,2.0
31902,sorry 705,0.0
28649,idiot indien,3.0
31367,"you‘re going to youtube guys, to Claus‘ Biggest Asshole series",1.0
33177,wtf,2.0
22572,glhf,0.0
29617,su 130 corner,0.0
6535,gg,0.0
4423,cap,0.0
52837,GET ARTYY,0.0
10592,:D,0.0
30091,WTF,2.0
21434,arty i swear if you dont focus that cheiftain,0.0
48564,\\\,0.0
31773,nice one,0.0
52850,lagging,0.0
23867,gg camping piffffffff,0.0
48920,eh,0.0
8730,take fun,0.0
12109,agreed,0.0
31666,T-832 fucked dick !!!!!!!!,1.0
1826,ain't firing a Shot this Game...,0.0
32019,gg,0.0
48518,omg kiddie lemmings,1.0
4736,LRETS GO,0.0
1737,ofc,0.0
44941,mmm mmm,0.0
19666,maybe a med up here?,0.0
8792,pushing without counting the guns is how retards play,1.0
37914,elc no one can outspot you cmon,0.0
2139,Засвет в квадрате A0!!!,0.0
51456,7700k dmg xD,0.0
23055,just win,0.0
52805,idi,0.0
36345,#ERROR!,0.0
12281,im spotted,0.0
32918,3 Gunmark Scout ... Pfffffff,0.0
15825,sorry im stock,0.0
29841,pls report Strv,0.0
27449,gj m8,0.0
2579,"MENCARI (Jg.Pz. E 100), you are blocking my target!",0.0
42183,xd,0.0
20585,pls let me the kill,0.0
13554,gg,0.0
20786,t67 go cap,0.0
51420,what a moron,1.0
29865,IDIOTSS BAZA!,1.0
19945,:),0.0
18825,"sema_king[BATE] (Lion), you are on my line of fire! Get off!",0.0
15699,Засвет в квадрате K4!!!,0.0
2798,thx teram noob,1.0
47618,FUCK ALL CANCER CAMPERS LOL OBOTOMS OF CANCERGAMING xDDD,1.0
49968,8k :D,0.0
41256,hello youtube,0.0
2605,playing the KV 2 with the 107 mm is sacrilege,0.0
42570,Im Spotted at G2!,0.0
17410,gg,0.0
5168,lol,0.0
24980,gg,0.0
40913,ok :),0.0
54301,moveeeeeeeeeee,0.0
32316,and snipe what i will spot,0.0
13519,sleep more strv,2.0
11722,what was stupid,0.0
17442,#ERROR!,0.0
32866,збс,0.0
24290,and no one helps here,0.0
7433,DEFEND BASE FU RETARDS,1.0
44506,sry bisco i am too slow,2.0
34533,idiót,1.0
45469,i'm a heavy,0.0
17692,well shit,1.0
29314,lmfao 8 of yall in the back &quot;defending the base&quot;,1.0
22699,gg,0.0
17982,T 100 lt idiot,1.0
34660,nooooob,1.0
37108,nice spawn last,0.0
33186,SO,0.0
32779,please stop,0.0
23341,"pls no cap, kill them all",0.0
11458,arty,0.0
26961,lol,0.0
46921,huh,0.0
48742,darova hohlam,3.0
30880,salut d-lor,0.0
3976,amx?,0.0
6932,fuuuuuuuuuuuuuuck,1.0
41214,t54,0.0
35571,на скорпіоні,0.0
46224,gg,0.0
37718,Enemy SPG BEK_690 (G.W. Panther) just hit me and is now reloading for about 25.89s.,0.0
10843,play your game,0.0
9124,сливай бой гандон,1.0
26113,bruh E75 and JGTG,0.0
37601,udes 5pz !!!!!!,0.0
46026,gooo,0.0
39562,literally in the corner,0.0
9378,Im Spotted at D8!,0.0
40317,and wait,0.0
29554,m8a1 afk,0.0
9018,you west,0.0
8717,centurion,0.0
43354,omg,0.0
23726,05:15,0.0
18458,.34 accuracy just being brutal,0.0
16715,GREAT CNCER TEAM,1.0
52097,no scout though,0.0
42067,gg,0.0
38981,gg,0.0
25939,strv bro,0.0
7848,*kept,0.0
27242,извините рак в топе,1.0
14213,I think you could do it?,0.0
5288,gg team gg rush noobs,1.0
3216,blocked the child,1.0
54318,M12 hit me,0.0
46917,heavies,0.0
5911,мда,0.0
15560,:DDD,0.0
40780,i love HT sniper,0.0
22770,donkey obj,1.0
1656,MOVE,0.0
2817,pobawcie si?? lalkami,0.0
12376,gl guys,0.0
35931,wp,0.0
1587,good day will come,0.0
16191,Im Spotted at H6!,0.0
44055,he is in a T29 with a E8 gun,0.0
33394,fuckin‘ degenerates,1.0
12224,go idiot,1.0
29944,светить вам баранам,1.0
43949,useless,1.0
7593,уже слив пошел,0.0
38452,LION you are alone !,0.0
43330,1 round left omg,0.0
44774,MOVER,0.0
37483,:(,0.0
11567,sry,0.0
29525,gg,0.0
53989,cap?,0.0
8251,Armchair quarter backs from the dead,0.0
22013,bunch of clowns,1.0
20939,Засвет в квадрате E8!!!,0.0
2095,they can come from behind,0.0
24742,lo,0.0
21115,hey cahr,0.0
21857,idiot,2.0
40670,wait at the base,0.0
26800,pussy,1.0
31115,не умеешь играть на этой карте - иди нахуй,1.0
20378,what a camper noob,1.0
50613,minutes,0.0
10335,good,0.0
39584,gg,0.0
7419,??spot hill),0.0
54408,Im Spotted at C6!,0.0
22434,that retard standard botscum,1.0
34986,slep?,0.0
51879,push and cap,0.0
15245,ffs,2.0
35382,yep,0.0
43989,gg,0.0
7186,"Une saloperie me vois, je suis spot Bordel C7!",0.0
11945,gsor spot,0.0
30697,go right,0.0
51564,bb,0.0
1416,?,0.0
52325,gj,0.0
34025,suka blyat,1.0
1557,nice spot,0.0
4981,t49 can u spot a1?:,0.0
8364,next bot team,1.0
53329,Im Spotted at F3!,0.0
12461,keep high speed,0.0
44835,круто,0.0
24662,279 u re a bot,1.0
44758,"Oh shit, do i need to move, i couldnt see the map when game started, had ads",0.0
39085,gg,0.0
49034,"use &quot;you're""tank",0.0
4936,push,0.0
12290,kolejna lanie ale to normalka w wocie :),0.0
29131,ffff,0.0
23069,why me,0.0
33862,de a t nyóócat nézzeed,1.0
19503,time,0.0
20092,gg,0.0
53300,dělejte do piči kokoti,1.0
39413,medium rushing heavylane,0.0
8487,we are fine,0.0
41842,where,0.0
4752,i hate berlin,2.0
32279,yea 42 winrate,0.0
32461,sry,0.0
45977,lol that STB was on my black list,0.0
6137,still hate arty?!?!!?...aarrrghh,2.0
42347,was close,0.0
39658,gg,0.0
4495,you can't rush hill,0.0
27772,its ok guys..maus is sniping from behind.,0.0
51813,help me left,0.0
28559,MVP?,0.0
13324,lion burro,0.0
42984,"i will go suicide, nobody likes me",2.0
15628,maybe not :-P,0.0
17406,idiots,1.0
40662,u cannot hit him,0.0
39190,2 shot no penetration,0.0
41063,sight,0.0
43738,fuk it ill just go and die,2.0
28615,красавчік,0.0
23134,well played right side is dead,0.0
18591,report,0.0
46783,arty do it mate,0.0
41618,srg,0.0
25304,thx,0.0
15577,"JustLoot[UA_1A] (T95/FV4201), не мешай стрелять! Уйди с линии огня по противнику!",0.0
22890,3 АРЕЫ ДНИЩА,0.0
35030,valiant attempt fellas,0.0
6600,this tean,0.0
10287,my god,0.0
29992,CS?????,0.0
8954,"just because you lost your tank don't mean we lost this game, yet",0.0
43184,vk 100 wtf,2.0
2957,together,0.0
41413,prgett,0.0
38544,lol,0.0
28417,its two t6 down thter dude,0.0
50440,leo hill?,0.0
12135,lol,0.0
40942,6kill?,0.0
43153,someone shoot that hous,0.0
13690,HELLO,0.0
38728,gguys i flipped,0.0
9675,you Twats are Useless...,1.0
39915,8k gg,0.0
8142,.....,0.0
29856,imagine if we had had a conq up there...,0.0
47667,AMX Idiot,1.0
24127,brawo dla idioty,1.0
2001,kill the neighbout,4.0
43069,be patience omfg,2.0
7193,3 ammo left,0.0
49873,"Zagra_Lin[ODIN] (Leopard 1), you're blocking my line of fire!",0.0
19781,go tort,0.0
49282,try cap,0.0
9567,tnh start play,0.0
26893,430,0.0
30387,Im Spotted at J9!,0.0
43048,kv2? wtf,2.0
42176,lol,0.0
36616,они тебя не пробивают,0.0
38110,lol,0.0
53077,Im Spotted at J3!,0.0
41323,you win this bro,0.0
5644,when i die,0.0
19803,5k and lost.,0.0
31567,gj,0.0
9024,0 damage spotting thx gg,2.0
28885,"debili kamperski,krepajte govna glupa boterska",1.0
12418,plz,0.0
18028,xd,0.0
34760,right team,0.0
21713,gg,0.0
28729,плізз,0.0
16328,tard scout,1.0
28026,gg,0.0
20003,kill borat,0.0
25880,OMG,0.0
17801,пиздуй лео,1.0
39957,comon,0.0
34408,єто пиздец,1.0
1136,med unistal game,1.0
9384,for the mother Russia,0.0
6833,Im Spotted at K6!,0.0
43755,all meds camping???,1.0
12597,so no not afk,0.0
11947,for brothers in arms,0.0
35976,how are you momix ? :p,0.0
46787,gggggg,0.0
8039,E50,0.0
33448,bourassque go kill tema,1.0
22330,why i dont stay back,0.0
28798,дайте 10,0.0
19848,i got a clip in,0.0
30182,XD,0.0
6580,holy shit somua,1.0
23814,gj,0.0
36976,T 44 still there,0.0
12768,God damn they see me at E8!,0.0
2455,leo disco,0.0
13993,arty,0.0
23304,60 tp,0.0
37318,xd,0.0
16147,gg,0.0
2088,gg,0.0
49013,what a clown account,1.0
18148,arty,0.0
29386,omg,0.0
28056,oh damn dream matchup,0.0
40275,im on ur back,0.0
10102,wait,0.0
52628,that was nice,0.0
38190,kokoti,0.0
43766,INCEST IS WORKING,2.0
47171,that map is new to me where should i go ?,0.0
43740,b1 let them push aroung,0.0
39603,3 :),0.0
11595,i have full spot setup,0.0
46414,where tgo?,0.0
24413,omfg rhm,0.0
45488,DURP!,0.0
27720,LOL,0.0
26772,I‘ve been spotted in A9!,0.0
6802,so rush hill,0.0
6319,dont rush and suicide,0.0
2393,x vidos..,0.0
34423,your life must be so sad,1.0
22037,60% of the team there,0.0
8735,TRUE,0.0
3724,Im Spotted at C6!,0.0
34827,sheeet,0.0
33243,dzieki pedaly,0.0
19112,jebane,2.0
6285,:D,0.0
17536,good mm,0.0
53270,ferdinand,0.0
50638,tea,0.0
36471,thankis\,0.0
43630,"Nemanjir (ShPTK-TVP), you are blocking my target!",0.0
43849,fuckin rly ??,2.0
29772,we shall se but we will still split so dont worry,0.0
19297,puush,0.0
5325,what a noobs,1.0
17469,fuck,2.0
4126,enemy lights in the area,0.0
11168,goooooooo fc them,0.0
43484,idiots,1.0
4787,fuck team,1.0
15755,рус підари,3.0
48393,you got a problem with my name?,0.0
28910,dont cap pls,0.0
21781,Ah,0.0
26383,jbmnt,1.0
21168,idiot cs,1.0
43359,wtf u waiting on,2.0
31908,cap or ...,0.0
19156,LP CAP,0.0
17987,i am repot him,1.0
18848,gg ebr,0.0
31000,gg,0.0
17044,лт че у тебя там?,0.0
52741,Арта (Об’єкт 261) отстрелялась! По мне :(,0.0
50655,spot,0.0
49090,Im Spotted at F9!,0.0
41291,репорт,0.0
2264,"Une saloperie me vois, je suis spot Bordel D4!",0.0
52277,i stock,0.0
41417,TDs don‘t push,0.0
16878,... wtf is our heavy line doing?,1.0
35998,:D,0.0
44561,ц,0.0
6852,and you vz go after td,0.0
10888,leo get down here,0.0
8756,hows guard??,0.0
50370,map,0.0
27178,spot,0.0
32426,JGDpz E100 reported &amp; WOT ticket,0.0
9957,come,0.0
3182,Im Spotted at G6!,0.0
37359,Try to,0.0
49332,gg,0.0
51102,GG,0.0
27267,позішие,0.0
23034,fuck u all,1.0
30621,fuck team,1.0
48594,Hilfe Ich bin nackt E5!,0.0
33462,"nee, wird ja immer schlimmer mit den Luschen die nicht mal die einfachsten Taktiken kennen",1.0
48061,idiots,1.0
34163,pisss off,1.0
37766,dreamteam heavies lol,0.0
30636,we know?,0.0
20014,suuuuure,0.0
32797,You are right on that,0.0
53619,gj leaf,0.0
12831,reported,0.0
25294,ok,0.0
50039,10k dmg please,0.0
19770,ty,0.0
39358,maus,0.0
25959,5k spott,0.0
6974,gg,0.0
28629,this side of the map be kinda empty,0.0
53400,now no spot more. gg,2.0
30759,cs totally noob,1.0
40844,I am spotted at K6!,0.0
37269,???????????,0.0
38308,Right Std,0.0
20215,under 279 barrel,0.0
8092,you should have capped tortoiese,0.0
5193,bots,0.0
46167,tortoise stupid retard,1.0
11365,go *** noobs,1.0
51510,stay on snipe,0.0
17164,yea,0.0
20995,its pro position#,0.0
16250,bors are you ok,0.0
1931,zeby arty nie bronic,0.0
17468,"guys ??,",0.0
52427,we are all bots,1.0
23906,for speed retard,0.0
2262,team de cretin,0.0
46022,******* TEAM,1.0
51112,shots from left,0.0
43702,lose by you,2.0
18141,gamers:D,0.0
21024,"shrek_ishak[UA-GR] (Т-103), не мешай стрелять! Уйди с линии огня по противнику!",0.0
48740,сидят,0.0
15903,you know the game?,0.0
2774,"t95, u have shots?",0.0
44909,арта убежит а так можешь не успеть,0.0
52050,gold loades,0.0
8203,report all,0.0
41808,nice,0.0
3977,yeah,0.0
25082,what the hell,0.0
30139,is 3 fuck you down,1.0
15809,leo go,0.0
51288,"mato7704 (Centurion AX), you are blocking my target!",0.0
23427,him,0.0
12846,back to cap im going,0.0
39607,:O,0.0
41394,come,0.0
43694,why do the teams look so small,0.0
42313,panther reported,0.0
53098,camp more on F4 USLLES td s,1.0
2580,i spot,0.0
45552,I have worse armor than you and I still did my best. stfu,1.0
53758,OK THEN,0.0
23548,arty:?????,0.0
18390,Арта (Bat.-Châtillon 155 58) отстрелялась! По мне :(,0.0
23958,"go, play next game already",0.0
50101,Im Spotted at D2!,0.0
52957,u guys still stuck there??,0.0
31039,holy crap 3 arty,0.0
45327,only 4 ap,0.0
48208,GG MÄUSCHEN!,1.0
54374,verry good team,0.0
36199,CAPP ALL???,0.0
24344,4 afks,0.0
53965,Im Spotted at E2!,0.0
29823,come,0.0
21277,gg was close,0.0
3927,all go right and lose,1.0
50159,gg amx,0.0
13999,omg stupid goooooooooooooooooooooooo,1.0
42831,sleep,0.0
39235,gg,0.0
21718,nice support here,0.0
20365,a2 and a4,0.0
13088,NAHUI POSHLA HUESOSKA BLEA IOBANAEA,2.0
31156,i ll cap,0.0
53170,get em,0.0
9754,Bravo,0.0
41989,ji ro go there,0.0
13421,I've been spotted in A4!,0.0
7922,if he gets a lucky hit he gets it but ill take those chances,0.0
28858,dito,0.0
41141,Fallback or die.,0.0
19832,GO PROGETHO,0.0
29178,:),0.0
18527,-+,0.0
11263,Im Spotted at C3!,0.0
47595,i still fack U mouth,1.0
12753,AAP,0.0
24538,But lots of skill,0.0
30661,HAHAHA,0.0
23764,obj you go forest?,0.0
6344,too late to cap..kill them all,0.0
25780,FV Bot,1.0
4392,provide vision,0.0
45198,big red player,0.0
37200,noooooo!,0.0
40031,nt,0.0
47543,HOW TF DO I BOUNCE A TIGER SIDE,0.0
26702,sor,0.0
13388,GO GO GO +++,0.0
47451,wt,0.0
52950,lol,0.0
29674,some one help rhm?,0.0
13155,gj kv,0.0
15240,just inted,0.0
13464,reload?,0.0
24998,I‘ve been spotted in E10!,0.0
27933,fv cap with me,0.0
6536,i kurwa nastepne zjebane cioty,0.0
10814,its trap,0.0
34120,what if we had capable scouts?,1.0
1943,JA BYM ICH POZABIJAL ALE SAM NIC NIEZROBIE,0.0
22579,hfhf,0.0
10160,*** you idiots,1.0
41916,?,0.0
48750,u know where is spg?,0.0
40694,No,0.0
36872,gw shot here,0.0
12158,bad veiw range,2.0
19137,пігнали,0.0
51361,what,0.0
6618,tomi go cap idiot,0.0
37275,nothing lol,0.0
8473,12/8 games ;P xD,0.0
30977,hahahahhahahahhaha,0.0
44831,Засвет в квадрате C2!!!,0.0
49114,if i knew you had 3 marks on that bishop i would not throw my tank away,0.0
38655,you still can win,0.0
26628,idiot leo1,1.0
48826,go,0.0
15229,tiger 1 you are total ***,1.0
15187,go to blacklist bot monkey,1.0
25901,goup,0.0
28269,3 left only,0.0
6638,2-Jun,0.0
48639,))),0.0
54651,4 people afk lol,0.0
13125,where should i spot,0.0
17917,lol,0.0
23058,watch it we have no flank,0.0
27534,he wasn‘t cheating.. he‘s a TD.. you‘re capping with a heavy,1.0
47920,Im Spotted at E6!,0.0
39304,miro ty životy :D,0.0
22628,had worst rng game with tvp,1.0
11585,Засвет в квадрате K5!!!,0.0
22369,STOP CAP,0.0
34093,ELC u are really usefull there dumb IDIOT,1.0
30650,i might spot that bush line,0.0
17041,не летит,0.0
9296,...,0.0
16615,WZ move,0.0
50341,gg,0.0
9180,:),0.0
29995,wow...2 Hellcats hinten,0.0
46549,just wow,0.0
9944,co to je,0.0
19768,light?!?!,0.0
24915,CAP?,1.0
30907,kiedy ja cię popchałem XDD,1.0
38932,СУ-8 hit me,0.0
44194,"momix, i dare u to hide at A1, its allowed :)",0.0
21908,pojebanci,1.0
36301,i shoot tank,0.0
3544,the best map,0.0
25499,thank you for you camping,1.0
46636,arta,0.0
44093,gg guys,0.0
49294,fu fu bots,1.0
37510,no,0.0
30558,eh,0.0
33876,fu cs - fu bots,1.0
33350,why are you idiots pushing up,1.0
3185,Im Spotted at C6!,0.0
45587,kran on reload,0.0
16012,i try,0.0
11373,"we got a heavy for ,,, oh wait",1.0
53797,Im Spotted at H9!,0.0
5678,that was some spot,0.0
51360,130,0.0
12963,reports,0.0
2300,grats,0.0
47291,Grille,0.0
32783,lol avenged you ELC,0.0
45174,again camping BOOOTTSSS :P,0.0
52181,where was the last pos,0.0
52142,XD,0.0
33886,shit dumb campers,1.0
50111,arty - imbecil,0.0
40884,np,0.0
30783,Засвет в квадрате D9!!!,0.0
24600,apes,1.0
32960,im your Mom shut up,1.0
35338,thx,0.0
34496,CHALLANGER NOOB PUSHER,1.0
8209,idiot 121??????????,1.0
9417,fools standar pla all report standar B,1.0
16940,report him,0.0
14890,thx wot,0.0
40756,gj,0.0
17441,yep,0.0
36913,gg,0.0
25686,ill spot plz shoot,0.0
48328,pantera uninstall mongol,1.0
13901,cap mouse,1.0
13998,wtf,2.0
5195,help,0.0
54447,пидорасы блять,2.0
33435,ok... says the one with three kills to all your none,1.0
3783,gg guys,0.0
34218,fucking animal,1.0
42547,stb,0.0
53001,;),0.0
53229,havy tanr tunnel or 8 9 0 line,0.0
34925,hf,0.0
39110,^^,0.0
41404,ty,0.0
54307,allo ebat,1.0
30104,arty,0.0
13047,im out gettem babe,0.0
2682,yea really trash sperm!,1.0
39171,glad i stayed put,0.0
38166,wow,0.0
42171,who are u ?,0.0
34041,FV,1.0
47460,again,0.0
44637,Enemy SPG seedyjew (T92 HMC) just hit me and is now reloading for about 46.99s.,0.0
39885,gg,0.0
6949,"me 3,4k",0.0
14133,go,0.0
20843,arty g0,0.0
47012,wt behind rock we cant artys,0.0
48181,all good?,0.0
32557,its reloading,0.0
44586,wait,0.0
14486,come back here,0.0
30802,was ok :),0.0
45215,go go go,0.0
47387,sry,0.0
51291,stop this shit fker,1.0
4280,no,0.0
27977,trash is your mom for born you,1.0
25143,"Panther, you can hook a right, the arty is not in the corner",0.0
46752,i don't see him,0.0
51652,i cant penn,0.0
44273,we shoudld start cap,0.0
51214,why,0.0
26243,better,0.0
18299,go forward and leave their camo...,0.0
16872,are you blind man?,1.0
7392,arty,0.0
52686,i hit something,0.0
26905,лт,0.0
4249,is 6 full hp and dont move...,0.0
21996,sorry,0.0
26614,як фош б грається?,0.0
3914,u fcking god bro,0.0
1484,thats how you lose,2.0
44075,MOOORE campers bring moore campers,0.0
47444,mt,0.0
44724,...,0.0
8951,THIS IS WHY THEY SHOULDN'T SELL TEIR 10s.,0.0
12764,gg,0.0
49317,gg wp,0.0
36785,maus?,0.0
41080,rush em,0.0
24671,u re retard,1.0
27604,passive,0.0
13318,sadas,0.0
16586,gg,0.0
39259,can you make it to that corner VK?,0.0
44225,gg,0.0
11684,even 90 whare you going?,0.0
32564,no way,0.0
15120,hero,0.0
34931,fullHP,0.0
4145,gg,0.0
12189,dont fire pls,0.0
47757,move yuor ass,1.0
50989,you again,0.0
35937,go,0.0
32363,gg,0.0
20807,sometimes you fully zoom but it hits dirt,0.0
49806,ty jg,0.0
41787,gg for me,0.0
20348,м 103,0.0
23950,THE FUCKING MOROPN T-22 PUSHED ME OUT REPORT HIM,1.0
26435,да бля не 3,1.0
41276,:)|,0.0
40712,GJ,0.0
7400,bruh and what are you doing,0.0
7033,COMET OMG,0.0
40747,ggs,0.0
3333,Im Spotted at F7!,0.0
49782,yeah,0.0
30525,rush,0.0
13281,gg,0.0
47916,Im Spotted at F8!,0.0
12272,gl with that,0.0
34866,Im Spotted at H1!,0.0
51554,gg,0.0
44560,ТА ТЫ ТВАРЬ ЕСЛИ НЕ МОЖЕШЬ ИГРАТЬ ИДИ В КУКЛЫ СУКА УРОД ДЕБИЛЬНЫЙ,3.0
13586,lol bot,1.0
27173,gg,0.0
3969,not good,0.0
44689,pozz svima,0.0
35129,:*,0.0
21352,430,0.0
15889,yup,0.0
28580,why did you fucking flank????,1.0
20741,where?AW,0.0
25159,ez,0.0
54679,ПОДОРЫ ЦЕНТР БРОСИЛИ,0.0
51823,xd,0.0
12205,ok gud,0.0
10708,time to drive for 2 min to get up hill to then get shot by arty for 3min and die,2.0
36565,Засвет в квадрате D5!!!,0.0
3633,s??k????t??k kald??k :D,0.0
1706,all stay,0.0
38635,wolverine go!!!,0.0
16671,wtf,2.0
7254,ts 5 just wait in the back,0.0
17791,"За Родину, за Сталина! ypaa;)",0.0
35470,Im Spotted at E6!,0.0
24814,eebr go hil,0.0
9007,Im Spotted at D9!,0.0
3535,what was tat,0.0
23681,gg,0.0
25135,bot rhm,1.0
44619,gg,0.0
49121,now is to late,0.0
2697,udes and st emil MORONS,1.0
36802,60,0.0
23098,ale już nima,0.0
29352,xDDDD,0.0
41248,progeto spot,0.0
15459,gg,0.0
24231,type in the corner,0.0
20791,gg,1.0
52237,Enemy SPG <font color='#fe7903'>EDELVEIS_UA (FV304),0.0
41472,#ERROR!,0.0
5627,fucking pantera,1.0
5962,т 28 бот,2.0
33334,cori play lego,1.0
44255,#ERROR!,0.0
53439,why not attack e8,0.0
7872,bush,0.0
22520,"4 med,",0.0
11504,free,0.0
18450,gg,0.0
31729,рви,0.0
30937,come on snuggle up,0.0
7943,go help,0.0
14788,ui,0.0
50785,team idiot,1.0
5337,Im Spotted at J2!,0.0
46653,turbo?,0.0
40158,dig in good and deep,0.0
53437,vkkk,0.0
12242,fuck game,2.0
38852,s1,0.0
45763,skorp,0.0
31369,we had a video yet,0.0
28781,% miutes and we win!,0.0
54619,Засвет в квадрате A3!!!,0.0
39913,gg,0.0
23602,conqueror idiot,1.0
45605,ARTY COME BACK,0.0
12633,261,0.0
8451,ILL TAKE F6,0.0
46010,gg,0.0
50855,thanks for the fking block,1.0
42842,lol,0.0
50952,fuck you conw,1.0
40186,wp,0.0
47945,TEAM!!!!!!!!!,0.0
5530,on hill ?,0.0
41895,арта твоя,0.0
19702,emil idiot,1.0
21838,i died,0.0
27028,leo just go kill him,0.0
24667,go fuck yourself behind,1.0
35008,fuh,0.0
44498,braindead,1.0
15634,atleast one arty k3,0.0
7175,Душите чертей,0.0
44581,gg,0.0
3202,why cause I know how to play the map,0.0
26716,спермоглоті бухие,2.0
51189,all open and only 435 Spot Support,0.0
43711,wtf doing,2.0
4295,damn idiots noone?,0.0
49461,lol no,0.0
31023,were did,0.0
21898,you play first game ?,1.0
30916,"dobra, dziękuję ci za rady XDDDD",0.0
40932,pls,0.0
45141,i have a lot of prem tanks,0.0
53204,arta,0.0
53497,gg,0.0
32670,cap?,0.0
39837,nah its the tds that are the problem,0.0
33674,drive there idiot,1.0
37417,do you miss the m103,0.0
17240,sry grille,0.0
37243,try to spot pls,0.0
28104,pls report gunda is acheaetr totally,1.0
16595,13 105 u son of a inbred shit,1.0
18228,grille,0.0
23246,go,0.0
34254,noobbbb,1.0
48193,ggwp,0.0
29986,losing and draw are equal,0.0
39233,git gud,0.0
4324,ty,0.0
42421,fv,0.0
43632,SPOT HALOOOOOOOOO,0.0
5294,\gg,0.0
51816,grille move man come on,0.0
19620,pro campers,0.0
15914,spot,0.0
51525,"Tintenfisch1 (M6), you are blocking my target!",0.0
41280,харош все равно!,0.0
27575,idiot team,1.0
27563,omly he left,0.0
45403,omg,0.0
19474,haa,0.0
42592,танк ты пт,0.0
52206,Im Spotted at A0!,0.0
3422,ffs,2.0
51876,wait,0.0
22900,aim for middle someone,0.0
9614,103,0.0
20941,лохи,1.0
19868,"panther and su, help me",0.0
9528,respect,0.0
35528,bc u r now the king,0.0
14142,if tier ) idioten,1.0
53725,artillery is full of bs,1.0
22163,spot light !!!,0.0
37531,kari,0.0
6604,this gane,0.0
45838,gj mooron s,0.0
49661,he is in 1 spot all the time,0.0
42891,maximum push city guys,0.0
51412,pin is shit,1.0
51794,dupku,2.0
7177,Artillery (G.W. Panther) damaged me and now is on reload!,0.0
41525,alitte late,0.0
16908,WHY FALL,0.0
32591,alweys noobs move on USLES north push and do loss,1.0
16374,i m disgust for you m41,1.0
39664,:),0.0
37097,well done Leo...,0.0
37031,dudes,0.0
